#frequency	noise-free	noisy
84667.0421	1.606147E+02	1.621143E+02
84667.5304	1.433121E+02	1.436879E+02
84668.0186	1.179111E+02	1.174230E+02
84668.5069	1.152059E+02	1.152912E+02
84668.9951	1.370083E+02	1.363168E+02
84669.4834	1.538330E+02	1.540369E+02
84669.9716	1.589087E+02	1.602889E+02
84670.4599	1.557940E+02	1.550131E+02
84670.9481	1.490632E+02	1.485741E+02
84671.4364	1.511052E+02	1.512428E+02
84671.9246	1.623747E+02	1.632607E+02
84672.4129	1.696971E+02	1.676831E+02
84672.9012	1.724379E+02	1.729946E+02
84673.3894	1.737739E+02	1.733159E+02
84673.8777	1.745604E+02	1.734374E+02
84674.3659	1.747640E+02	1.738513E+02
84674.8542	1.747863E+02	1.760245E+02
84675.3424	1.747886E+02	1.739646E+02
84675.8307	1.747892E+02	1.726070E+02
84676.3189	1.747895E+02	1.752667E+02
84676.8072	1.747896E+02	1.745217E+02
84677.2954	1.747896E+02	1.743427E+02
84677.7837	1.747896E+02	1.756470E+02
84678.2719	1.747889E+02	1.746999E+02
84678.7602	1.747076E+02	1.750497E+02
84679.2484	1.707660E+02	1.699507E+02
84679.7367	1.341501E+02	1.336557E+02
84680.2249	6.249016E+01	6.234048E+01
84680.7132	1.809840E+01	1.746017E+01
84681.2014	5.916763E+00	6.584819E+00
84681.6897	6.239760E+00	6.663527E+00
84682.1779	9.680653E+00	1.123326E+01
84682.6662	1.242303E+01	1.156975E+01
84683.1544	1.246404E+01	1.289816E+01
84683.6427	9.737105E+00	1.051917E+01
84684.1309	5.890767E+00	5.618003E+00
84684.6192	2.744842E+00	2.631856E+00
84685.1075	9.832340E-01	-2.762718E-01
84685.5957	2.710548E-01	9.815328E-01
84686.0840	5.764053E-02	6.408545E-01
84686.5722	9.881862E-03	-2.410400E-01
84687.0605	4.620185E-03	1.286886E+00
84687.5487	2.076326E-02	-1.353083E+00
84688.0370	9.606673E-02	4.884727E-01
84688.5252	3.448273E-01	8.163195E-01
84689.0135	9.545875E-01	1.742847E+00
84689.5017	2.037199E+00	3.463937E+00
84689.9900	3.353869E+00	2.915508E+00
84690.4782	4.267346E+00	3.632599E+00
84690.9665	4.203462E+00	2.962894E+00
84691.4547	3.205361E+00	4.465582E+00
84691.9430	1.891015E+00	4.084993E+00
84692.4312	8.753813E-01	1.289381E+00
84692.9195	3.827127E-01	5.217659E-01
84693.4077	3.803240E-01	3.366329E-01
84693.8960	8.562532E-01	2.395347E+00
84694.3842	1.818033E+00	1.636905E+00
84694.8725	3.028972E+00	2.309139E+00
84695.3607	3.904540E+00	4.686258E+00
84695.8490	3.895944E+00	5.750693E+00
84696.3372	3.008697E+00	1.380840E+00
84696.8255	1.795389E+00	2.315349E+00
84697.3138	8.264851E-01	5.936487E-01
84697.8020	2.933421E-01	1.444437E+00
84698.2903	8.030169E-02	-7.195556E-01
84698.7785	1.696285E-02	7.067308E-01
84699.2668	2.765806E-03	2.507073E+00
84699.7550	3.481291E-04	-3.981711E-01
84700.2433	3.383039E-05	-5.539128E-01
84700.7315	2.618112E-06	-6.562591E-01
84701.2198	1.721540E-06	1.386549E+00
84701.7080	2.374932E-05	-9.363898E-01
84702.1963	2.765083E-04	-3.204032E-02
84702.6845	2.488024E-03	-3.073094E-02
84703.1728	1.730825E-02	9.548267E-01
84703.6610	9.319592E-02	-6.935734E-01
84704.1493	3.891475E-01	-1.105482E-01
84704.6375	1.264238E+00	3.154012E+00
84705.1258	3.215247E+00	1.937076E+00
84705.6140	6.478001E+00	6.299804E+00
84706.1023	1.055202E+01	1.144453E+01
84706.5905	1.427654E+01	1.487163E+01
84707.0788	1.644169E+01	1.517202E+01
84707.5670	1.627284E+01	1.678305E+01
84708.0553	1.369093E+01	1.320605E+01
84708.5435	9.547850E+00	7.748695E+00
84709.0318	5.368667E+00	5.419348E+00
84709.5201	2.383400E+00	2.369137E+00
84710.0083	8.259757E-01	3.485887E+00
84710.4966	2.253906E-01	1.321627E-02
84710.9848	6.768595E-02	-1.439401E+00
84711.4731	1.109480E-01	-3.672894E-01
84711.9613	3.858925E-01	-1.211665E-02
84712.4496	1.104132E+00	2.161953E+00
84712.9378	2.440231E+00	2.470593E+00
84713.4261	4.159460E+00	4.444570E+00
84713.9143	5.480169E+00	5.664297E+00
84714.4026	5.594280E+00	6.667065E+00
84714.8908	4.425749E+00	5.690609E+00
84715.3791	2.707528E+00	2.198420E+00
84715.8673	1.277734E+00	2.537196E+00
84716.3556	4.647181E-01	-5.983247E-01
84716.8438	1.303468E-01	1.485250E+00
84717.3321	2.860162E-02	2.201933E-01
84717.8203	8.798802E-03	-2.856414E-01
84718.3086	3.238722E-02	-1.756871E-01
84718.7968	1.907060E-01	7.293945E-01
84719.2851	8.822239E-01	9.366087E-01
84719.7733	3.141845E+00	3.254674E+00
84720.2616	8.580401E+00	9.880868E+00
84720.7498	1.796396E+01	1.909527E+01
84721.2381	2.915093E+01	3.097591E+01
84721.7264	3.762772E+01	3.875992E+01
84722.2146	3.996498E+01	3.988352E+01
84722.7029	3.608962E+01	3.550434E+01
84723.1911	2.846833E+01	2.956121E+01
84723.6794	1.985943E+01	2.029519E+01
84724.1676	1.207584E+01	1.098546E+01
84724.6559	6.176942E+00	6.426699E+00
84725.1441	2.563382E+00	1.726287E+00
84725.6324	8.424037E-01	6.548335E-01
84726.1206	2.166091E-01	-5.995242E-01
84726.6089	4.487013E-02	-8.281007E-01
84727.0971	2.005848E-02	-3.460439E-01
84727.5854	8.457961E-02	7.720753E-01
84728.0736	4.056357E-01	-1.045963E-01
84728.5619	1.516027E+00	2.285406E+00
84729.0501	4.370426E+00	5.473886E+00
84729.5384	9.716777E+00	9.846200E+00
84730.0266	1.675781E+01	1.568394E+01
84730.5149	2.274117E+01	2.211458E+01
84731.0031	2.473761E+01	2.358410E+01
84731.4914	2.188599E+01	2.258275E+01
84731.9796	1.585825E+01	1.562248E+01
84732.4679	9.429601E+00	8.938117E+00
84732.9561	4.599590E+00	4.125086E+00
84733.4444	1.835661E+00	2.150868E+00
84733.9327	6.076702E-01	6.022894E-01
84734.4209	2.374575E-01	1.132510E+00
84734.9092	3.966954E-01	1.312440E+00
84735.3974	1.233231E+00	1.029446E+00
84735.8857	3.181022E+00	3.464002E+00
84736.3739	6.336941E+00	6.621658E+00
84736.8622	9.741080E+00	8.359623E+00
84737.3504	1.161461E+01	1.154919E+01
84737.8387	1.078129E+01	1.354899E+01
84738.3269	7.778001E+00	8.493778E+00
84738.8152	4.337945E+00	5.057713E+00
84739.3034	1.862787E+00	1.141613E+00
84739.7917	6.162946E-01	1.566278E+00
84740.2799	1.628361E-01	1.147119E+00
84740.7682	6.425847E-02	1.494252E+00
84741.2564	1.471427E-01	1.665208E+00
84741.7447	4.774664E-01	2.107838E+00
84742.2329	1.255361E+00	3.702285E-01
84742.7212	2.594593E+00	2.320151E+00
84743.2094	4.207713E+00	4.003141E+00
84743.6977	5.355030E+00	6.561749E+00
84744.1859	5.347900E+00	5.446600E+00
84744.6742	4.182229E+00	4.846928E+00
84745.1624	2.550951E+00	2.664006E+00
84745.6507	1.208852E+00	2.234899E+00
84746.1390	4.440653E-01	-9.148540E-01
84746.6272	1.264161E-01	9.128232E-01
84747.1155	2.863927E-02	1.109710E+00
84747.6037	1.189066E-02	-1.987023E-01
84748.0920	4.966001E-02	1.682509E+00
84748.5802	2.598403E-01	1.141296E+00
84749.0685	1.061029E+00	1.602034E+00
84749.5567	3.332386E+00	4.068178E+00
84750.0450	8.024237E+00	6.969290E+00
84750.5332	1.482071E+01	1.384515E+01
84751.0215	2.115498E+01	2.089282E+01
84751.5097	2.360099E+01	2.275645E+01
84751.9980	2.068810E+01	1.991293E+01
84752.4862	1.417505E+01	1.565966E+01
84752.9745	7.563687E+00	6.947026E+00
84753.4627	3.309793E+00	2.792624E+00
84753.9510	1.647088E+00	2.777350E+00
84754.4392	1.588977E+00	1.249735E+00
84754.9275	2.072097E+00	1.456624E+00
84755.4157	2.346111E+00	2.032426E-01
84755.9040	2.115269E+00	4.557840E+00
84756.3922	1.602887E+00	4.275253E-01
84756.8805	1.354881E+00	3.213924E+00
84757.3687	1.863935E+00	7.325425E-01
84757.8570	3.205770E+00	3.462071E+00
84758.3453	4.818024E+00	5.074318E+00
84758.8335	5.726667E+00	4.835736E+00
84759.3218	5.295810E+00	4.320831E+00
84759.8100	3.796070E+00	3.607251E+00
84760.2983	2.102717E+00	1.655970E+00
84760.7865	8.982239E-01	5.486565E-01
84761.2748	2.958085E-01	-1.224385E+00
84761.7630	7.515166E-02	-1.021077E+00
84762.2513	1.473822E-02	-2.731640E-02
84762.7395	2.231943E-03	2.911275E-01
84763.2278	2.624766E-04	1.923269E-01
84763.7160	4.838467E-05	2.920109E+00
84764.2043	3.261723E-04	-3.395697E-01
84764.6925	3.278468E-03	-1.771942E+00
84765.1808	2.557681E-02	4.528414E-01
84765.6690	1.540655E-01	-7.087177E-02
84766.1573	7.158613E-01	-2.708600E-01
84766.6455	2.559455E+00	4.523250E+00
84767.1338	7.013193E+00	5.483275E+00
84767.6220	1.469220E+01	1.548085E+01
84768.1103	2.365176E+01	2.328986E+01
84768.5985	2.965815E+01	2.904417E+01
84769.0868	2.932726E+01	2.900762E+01
84769.5750	2.285252E+01	2.301031E+01
84770.0633	1.385450E+01	1.316627E+01
84770.5516	6.476301E+00	8.333979E+00
84771.0398	2.461529E+00	1.900821E+00
84771.5281	1.304809E+00	1.107599E-01
84772.0163	2.221664E+00	3.026670E+00
84772.5046	4.956089E+00	3.367274E+00
84772.9928	8.963024E+00	9.935304E+00
84773.4811	1.257767E+01	1.236937E+01
84773.9693	1.373633E+01	1.512172E+01
84774.4576	1.170029E+01	9.707647E+00
84774.9458	7.741248E+00	7.457574E+00
84775.4341	3.954041E+00	2.065774E+00
84775.9223	1.562429E+00	8.780777E-01
84776.4106	5.351908E-01	9.314757E-02
84776.8988	4.461003E-01	2.228170E-02
84777.3871	1.341138E+00	3.082558E+00
84777.8753	3.985963E+00	4.524970E+00
84778.3636	9.201761E+00	9.106840E+00
84778.8518	1.631498E+01	1.721897E+01
84779.3401	2.239891E+01	2.096253E+01
84779.8283	2.408138E+01	2.351255E+01
84780.3166	2.034773E+01	2.120525E+01
84780.8048	1.340825E+01	1.405292E+01
84781.2931	6.812259E+00	7.835036E+00
84781.7813	2.652883E+00	3.585864E+00
84782.2696	7.925402E-01	-7.989008E-01
84782.7579	1.822163E-01	6.941960E-01
84783.2461	3.231596E-02	8.091246E-01
84783.7344	4.430947E-03	2.864511E-01
84784.2226	5.433494E-04	-1.018463E+00
84784.7109	7.851150E-04	-1.365006E-01
84785.1991	5.739967E-03	-1.195418E+00
84785.6874	3.419342E-02	9.261389E-01
84786.1756	1.582113E-01	-3.525263E-01
84786.6639	5.687109E-01	1.121124E+00
84787.1521	1.589115E+00	2.250430E+00
84787.6404	3.457786E+00	3.028924E+00
84788.1286	5.899696E+00	5.109580E+00
84788.6169	8.078286E+00	6.467134E+00
84789.1051	9.547493E+00	8.793120E+00
84789.5934	1.162080E+01	9.336988E+00
84790.0816	1.718623E+01	1.744225E+01
84790.5699	2.753076E+01	2.781650E+01
84791.0581	3.913597E+01	4.000016E+01
84791.5464	4.572946E+01	4.606525E+01
84792.0346	4.346747E+01	4.351037E+01
84792.5229	3.351115E+01	3.550490E+01
84793.0111	2.109898E+01	2.094398E+01
84793.4994	1.152767E+01	1.175308E+01
84793.9876	6.264374E+00	6.051663E+00
84794.4759	3.698807E+00	4.276968E+00
84794.9642	2.170592E+00	2.208910E+00
84795.4524	1.103840E+00	9.500967E-01
84795.9407	4.514496E-01	2.506714E-01
84796.4289	1.450642E-01	-1.340636E+00
84796.9172	4.193365E-02	-9.262845E-01
84797.4054	4.923660E-02	2.244170E-01
84797.8937	2.286724E-01	3.527811E+00
84798.3819	9.525502E-01	1.883017E+00
84798.8702	3.106915E+00	2.278157E+00
84799.3584	7.912908E+00	1.014968E+01
84799.8467	1.580025E+01	1.512110E+01
84800.3349	2.500821E+01	2.544327E+01
84800.8232	3.192547E+01	3.248482E+01
84801.3114	3.338746E+01	3.339187E+01
84801.7997	2.871890E+01	2.736137E+01
84802.2879	2.033008E+01	1.962880E+01
84802.7762	1.454161E+01	1.358535E+01
84803.2644	3.441546E+01	3.474841E+01
84803.7527	1.304368E+02	1.305502E+02
84804.2409	1.746929E+02	1.744583E+02
84804.7292	1.747882E+02	1.753762E+02
84805.2174	1.747882E+02	1.744511E+02
84805.7057	1.747882E+02	1.727403E+02
84806.1939	1.747882E+02	1.750483E+02
84806.6822	1.747882E+02	1.737583E+02
84807.1705	1.747882E+02	1.759403E+02
84807.6587	1.747882E+02	1.751027E+02
84808.1470	1.747882E+02	1.748454E+02
84808.6352	1.747882E+02	1.749063E+02
84809.1235	1.747882E+02	1.751683E+02
84809.6117	1.747882E+02	1.732351E+02
84810.1000	1.747850E+02	1.756018E+02
84810.5882	1.535605E+02	1.531038E+02
84811.0765	4.729941E+01	4.543867E+01
84811.5647	6.275928E+00	6.939414E+00
84812.0530	5.729268E-01	4.173586E-01
84812.5412	3.995684E-02	-2.935096E-01
84813.0295	2.160744E-03	7.964754E-01
84813.5177	9.092550E-05	-1.972558E+00
84814.0060	4.213147E-06	8.202173E-01
84814.4942	1.753693E-05	-1.183892E+00
84814.9825	1.904741E-04	7.562220E-01
84815.4707	1.605229E-03	4.067413E-01
84815.9590	1.045128E-02	1.396452E+00
84816.4472	5.256520E-02	-2.436492E-01
84816.9355	2.041872E-01	2.945034E-01
84817.4237	6.123173E-01	1.454606E+00
84817.9120	1.416986E+00	3.104999E-01
84818.4003	2.531043E+00	2.567712E+00
84818.8885	3.494251E+00	3.248564E+00
84819.3768	3.734704E+00	3.797536E+00
84819.8650	3.091803E+00	2.672345E+00
84820.3533	1.980117E+00	1.728183E+00
84820.8415	9.794033E-01	2.010294E+00
84821.3298	3.738285E-01	7.552945E-01
84821.8180	1.101271E-01	-2.329708E+00
84822.3063	2.505133E-02	-1.034340E+00
84822.7945	4.401747E-03	-1.152074E+00
84823.2828	5.974973E-04	1.018105E+00
84823.7710	6.265853E-05	-4.790098E-01
84824.2593	5.076465E-06	-1.157088E+00
84824.7475	3.177459E-07	2.336705E-02
84825.2358	1.536548E-08	-2.419717E-01
84825.7240	5.917085E-10	-3.223612E+00
84826.2123	6.837869E-10	-7.715832E-01
84826.7005	1.946713E-08	6.930726E-01
84827.1888	4.391945E-07	1.657902E+00
84827.6770	7.667655E-06	1.029752E+00
84828.1653	1.037230E-04	-8.770102E-01
84828.6535	1.089735E-03	1.750896E+00
84829.1418	8.929568E-03	6.996650E-01
84829.6300	5.748442E-02	-1.784933E+00
84830.1183	2.941230E-01	-2.144317E-01
84830.6066	1.216006E+00	2.901992E-01
84831.0948	4.139162E+00	2.784491E+00
84831.5831	1.175268E+01	1.268596E+01
84832.0713	2.777309E+01	2.878189E+01
84832.5596	5.375692E+01	5.503007E+01
84833.0478	8.455803E+01	8.273021E+01
84833.5361	1.106779E+02	1.107911E+02
84834.0243	1.266156E+02	1.288721E+02
84834.5126	1.324039E+02	1.309520E+02
84835.0008	1.289360E+02	1.274743E+02
84835.4891	1.152055E+02	1.153264E+02
84835.9773	9.009300E+01	9.055080E+01
84836.4656	5.822968E+01	5.887681E+01
84836.9538	3.095000E+01	3.072874E+01
84837.4421	1.524774E+01	1.421150E+01
84837.9303	8.335825E+00	9.773287E+00
84838.4186	5.015386E+00	4.067000E+00
84838.9068	3.064662E+00	3.361498E+00
84839.3951	3.187493E+00	3.637070E+00
84839.8833	9.165217E+00	1.016595E+01
84840.3716	2.953439E+01	3.132941E+01
84840.8598	7.164386E+01	6.960617E+01
84841.3481	1.221337E+02	1.221739E+02
84841.8363	1.547470E+02	1.549654E+02
84842.3246	1.668289E+02	1.668824E+02
84842.8129	1.693344E+02	1.692976E+02
84843.3011	1.665110E+02	1.655164E+02
84843.7894	1.532931E+02	1.545127E+02
84844.2776	1.178537E+02	1.176643E+02
84844.7659	6.517425E+01	6.543536E+01
84845.2541	2.444044E+01	2.514365E+01
84845.7424	6.464222E+00	6.747597E+00
84846.2306	1.271459E+00	1.319654E+00
84846.7189	1.912200E-01	7.384248E-01
84847.2071	2.218717E-02	3.384603E-01
84847.6954	1.989977E-03	-1.341562E+00
84848.1836	1.406793E-04	-5.607446E-01
84848.6719	5.114974E-05	5.136003E-01
84849.1601	5.441786E-04	-9.659242E-01
84849.6484	5.223686E-03	-7.542970E-01
84850.1366	3.876573E-02	3.128305E-01
84850.6249	2.222091E-01	1.391349E+00
84851.1131	9.826179E-01	2.145555E-01
84851.6014	3.342116E+00	3.780694E+00
84852.0896	8.705378E+00	9.040480E+00
84852.5779	1.733814E+01	1.692395E+01
84853.0661	2.659639E+01	2.660000E+01
84853.5544	3.190486E+01	3.262191E+01
84854.0426	3.026925E+01	3.032119E+01
84854.5309	2.263443E+01	2.217145E+01
84855.0192	1.317201E+01	1.146189E+01
84855.5074	6.018681E+00	5.532773E+00
84855.9957	2.578662E+00	3.898935E+00
84856.4839	2.055830E+00	2.045726E+00
84856.9722	3.267298E+00	3.280643E+00
84857.4604	5.344959E+00	3.425622E+00
84857.9487	7.694167E+00	1.004225E+01
84858.4369	9.918955E+00	8.756944E+00
84858.9252	1.153390E+01	1.061404E+01
84859.4134	1.174841E+01	1.077887E+01
84859.9017	1.003556E+01	9.412474E+00
84860.3899	6.928064E+00	7.202419E+00
84860.8782	3.771391E+00	3.946928E+00
84861.3664	1.602870E+00	9.954636E-01
84861.8547	5.594433E-01	1.058353E+00
84862.3429	2.806664E-01	1.061872E+00
84862.8312	4.858910E-01	2.400157E-01
84863.3194	1.103925E+00	-7.057400E-01
84863.8077	2.031164E+00	2.720834E+00
84864.2959	2.897519E+00	3.431862E+00
84864.7842	3.200058E+00	3.599849E+00
84865.2724	2.737266E+00	3.616630E+00
84865.7607	1.811814E+00	1.851382E+00
84866.2489	9.266633E-01	4.445965E-01
84866.7372	3.661486E-01	1.420991E-01
84867.2255	1.137516E-01	1.189797E+00
84867.7137	4.113729E-02	1.807881E+00
84868.2020	8.258846E-02	3.851810E+00
84868.6902	3.165368E-01	-1.771155E+00
84869.1785	1.000773E+00	3.082228E+00
84869.6667	2.515537E+00	1.452318E+00
84870.1550	5.225550E+00	5.841193E+00
84870.6432	9.678220E+00	1.069354E+01
84871.1315	1.728567E+01	1.587470E+01
84871.6197	2.973294E+01	3.027090E+01
84872.1080	4.558172E+01	4.405050E+01
84872.5962	5.863120E+01	5.712865E+01
84873.0845	6.229988E+01	6.198776E+01
84873.5727	5.426948E+01	5.465098E+01
84874.0610	3.776572E+01	3.760809E+01
84874.5492	2.028838E+01	2.015535E+01
84875.0375	8.251208E+00	7.722746E+00
84875.5257	2.542197E+00	2.695493E+00
84876.0140	5.999933E-01	1.353326E+00
84876.5022	1.178253E-01	3.275319E-01
84876.9905	6.231655E-02	1.415706E+00
84877.4787	1.850850E-01	2.518745E+00
84877.9670	5.514262E-01	-1.061969E+00
84878.4552	1.279155E+00	7.669543E-01
84878.9435	2.292545E+00	2.278149E+00
84879.4318	3.181226E+00	2.214862E+00
84879.9200	3.443625E+00	3.180521E+00
84880.4083	2.997946E+00	3.479610E+00
84880.8965	2.385727E+00	2.966536E+00
84881.3848	2.368915E+00	3.163917E+00
84881.8730	3.262990E+00	3.551221E+00
84882.3613	4.578984E+00	3.967175E+00
84882.8495	5.339650E+00	5.282141E+00
84883.3378	4.901091E+00	4.959425E+00
84883.8260	3.504689E+00	3.124899E+00
84884.3143	1.989138E+00	2.094245E+00
84884.8025	1.114164E+00	2.509631E-01
84885.2908	1.412319E+00	7.652258E-01
84885.7790	3.849897E+00	5.299456E+00
84886.2673	1.119314E+01	1.017901E+01
84886.7555	2.977561E+01	2.956128E+01
84887.2438	6.669929E+01	6.710501E+01
84887.7320	1.146552E+02	1.151045E+02
84888.2203	1.501022E+02	1.509183E+02
84888.7085	1.652698E+02	1.657187E+02
84889.1968	1.696044E+02	1.675547E+02
84889.6850	1.697570E+02	1.689815E+02
84890.1733	1.671919E+02	1.686489E+02
84890.6615	1.612940E+02	1.602772E+02
84891.1498	1.500816E+02	1.508019E+02
84891.6381	1.289286E+02	1.292865E+02
84892.1263	9.396314E+01	9.582574E+01
84892.6146	5.270069E+01	5.073697E+01
84893.1028	2.155901E+01	2.098319E+01
84893.5911	6.497250E+00	5.357001E+00
84894.0793	1.767284E+00	1.080206E+00
84894.5676	2.078488E+00	8.813270E-01
84895.0558	8.109091E+00	8.252610E+00
84895.5441	2.649312E+01	2.670979E+01
84896.0323	6.236099E+01	6.238889E+01
84896.5206	1.048347E+02	1.057615E+02
84897.0088	1.345555E+02	1.329453E+02
84897.4971	1.465013E+02	1.458334E+02
84897.9853	1.442701E+02	1.453992E+02
84898.4736	1.268058E+02	1.252165E+02
84898.9618	9.140517E+01	9.085971E+01
84899.4501	4.881781E+01	5.001829E+01
84899.9383	1.852445E+01	1.890644E+01
84900.4266	5.101033E+00	4.071345E+00
84900.9148	1.054710E+00	1.593936E+00
84901.4031	1.670191E-01	-1.373066E+00
84901.8913	2.045579E-02	1.164073E-01
84902.3796	2.604315E-03	-1.129177E+00
84902.8678	6.378966E-03	-1.012631E+00
84903.3561	4.431209E-02	1.122468E+00
84903.8444	2.433156E-01	1.245550E+00
84904.3326	1.032804E+00	1.558143E+00
84904.8209	3.382753E+00	3.616838E+00
84905.3091	8.533622E+00	7.768889E+00
84905.7974	1.661945E+01	1.786110E+01
84906.2856	2.529044E+01	2.529675E+01
84906.7739	3.071926E+01	3.123766E+01
84907.2621	3.044041E+01	3.071376E+01
84907.7504	2.495631E+01	2.457567E+01
84908.2386	1.702496E+01	1.670519E+01
84908.7269	9.665454E+00	8.052631E+00
84909.2151	4.543005E+00	4.330487E+00
84909.7034	1.749210E+00	2.536545E+00
84910.1916	5.442758E-01	7.684149E-01
84910.6799	1.351313E-01	8.006817E-01
84911.1681	2.704386E-02	-2.428055E-01
84911.6564	8.053003E-03	-1.228166E+00
84912.1446	2.112944E-02	3.298466E-01
84912.6329	8.242640E-02	-1.354842E+00
84913.1211	2.540364E-01	-5.532440E-01
84913.6094	6.052258E-01	-3.497695E-01
84914.0976	1.114132E+00	2.795327E+00
84914.5859	1.585592E+00	-1.797729E-01
84915.0741	1.745923E+00	6.485036E-01
84915.5624	1.487897E+00	-2.648504E-01
84916.0507	9.809114E-01	1.718362E+00
84916.5389	5.000941E-01	1.435977E+00
84917.0272	1.993349E-01	1.496120E+00
84917.5154	7.909139E-02	1.610319E-01
84918.0037	1.264849E-01	1.963733E+00
84918.4919	5.129739E-01	-8.845745E-01
84918.9802	1.809887E+00	7.416225E-01
84919.4684	5.063637E+00	5.826949E+00
84919.9567	1.143807E+01	1.147303E+01
84920.4449	2.165679E+01	2.143610E+01
84920.9332	3.582292E+01	3.475580E+01
84921.4214	5.273879E+01	5.327219E+01
84921.9097	6.834041E+01	6.738950E+01
84922.3979	7.664976E+01	7.579560E+01
84922.8862	7.340652E+01	7.442045E+01
84923.3744	5.843183E+01	5.849177E+01
84923.8627	3.709485E+01	3.677748E+01
84924.3509	2.042572E+01	2.119619E+01
84924.8392	3.983015E+01	4.021208E+01
84925.3274	1.572307E+02	1.575753E+02
84925.8157	1.747869E+02	1.746824E+02
84926.3039	1.747869E+02	1.762899E+02
84926.7922	1.747869E+02	1.737476E+02
84927.2804	1.747869E+02	1.751604E+02
84927.7687	1.747869E+02	1.738896E+02
84928.2570	1.747869E+02	1.736427E+02
84928.7452	1.747869E+02	1.740458E+02
84929.2335	1.747869E+02	1.756101E+02
84929.7217	1.747869E+02	1.760240E+02
84930.2100	1.747869E+02	1.766933E+02
84930.6982	1.747869E+02	1.737503E+02
84931.1865	1.747869E+02	1.734779E+02
84931.6747	1.747869E+02	1.749021E+02
84932.1630	1.747868E+02	1.753292E+02
84932.6512	1.747868E+02	1.754951E+02
84933.1395	1.747868E+02	1.746040E+02
84933.6277	1.686229E+02	1.701988E+02
84934.1160	5.005406E+01	4.893662E+01
84934.6042	4.538714E+00	3.646457E+00
84935.0925	2.770164E-01	-4.831076E-01
84935.5807	1.292092E-02	6.796383E-01
84936.0690	4.726905E-04	-1.674338E-01
84936.5572	1.013579E-04	3.527814E-01
84937.0455	8.462744E-04	6.291898E-01
84937.5337	6.260163E-03	1.415013E+00
84938.0220	3.581224E-02	7.067316E-02
84938.5102	1.583510E-01	-4.258496E-01
84938.9985	5.409349E-01	2.071763E-01
84939.4867	1.426588E+00	3.465614E+00
84939.9750	2.903769E+00	3.750582E+00
84940.4633	4.567038E+00	2.143136E+00
84940.9515	5.564169E+00	5.922982E+00
84941.4398	5.261151E+00	4.487686E+00
84941.9280	3.858467E+00	4.998705E+00
84942.4163	2.189425E+00	1.342850E+00
84942.9045	9.592702E-01	1.907290E+00
84943.3928	3.244104E-01	1.484387E-01
84943.8810	8.498491E-02	1.874092E+00
84944.3693	1.931764E-02	-7.937411E-02
84944.8575	1.666254E-02	-3.080944E-02
84945.3458	6.845616E-02	-1.695216E+00
84945.8340	2.563871E-01	1.665764E+00
84946.3223	7.451208E-01	1.230754E+00
84946.8105	1.672371E+00	1.405218E+00
84947.2988	2.899574E+00	3.960534E+00
84947.7870	3.889592E+00	3.390956E+00
84948.2753	4.043952E+00	5.476628E+00
84948.7635	3.259659E+00	2.740660E+00
84949.2518	2.034071E+00	2.488250E+00
84949.7400	9.808732E-01	5.633239E-02
84950.2283	3.652467E-01	1.829927E+00
84950.7165	1.050500E-01	-4.604018E-01
84951.2048	2.335999E-02	1.222975E+00
84951.6930	4.157315E-03	-7.785247E-01
84952.1813	1.936605E-03	1.419919E+00
84952.6696	1.050952E-02	6.865490E-01
84953.1578	6.020452E-02	-3.675897E-01
84953.6461	2.679062E-01	6.757214E-01
84954.1343	9.206834E-01	9.472926E-01
84954.6226	2.440322E+00	8.032461E-01
84955.1108	4.986154E+00	6.140116E+00
84955.5991	7.868814E+00	6.716997E+00
84956.0873	9.633339E+00	8.413677E+00
84956.5756	9.184811E+00	1.096162E+01
84957.0638	6.864485E+00	7.596679E+00
84957.5521	4.409957E+00	5.764906E+00
84958.0403	4.844077E+00	6.515508E+00
84958.5286	1.492397E+01	1.473691E+01
84959.0168	4.722297E+01	4.801248E+01
84959.5051	1.030282E+02	1.036233E+02
84959.9933	1.501799E+02	1.528565E+02
84960.4816	1.688389E+02	1.668899E+02
84960.9698	1.731025E+02	1.715184E+02
84961.4581	1.738857E+02	1.748297E+02
84961.9463	1.738794E+02	1.736275E+02
84962.4346	1.735313E+02	1.735302E+02
84962.9228	1.726275E+02	1.725705E+02
84963.4111	1.695383E+02	1.695419E+02
84963.8993	1.579959E+02	1.558774E+02
84964.3876	1.250455E+02	1.263344E+02
84964.8759	7.422594E+01	7.455150E+01
84965.3641	7.218657E+01	7.198640E+01
84965.8524	1.719559E+02	1.704735E+02
84966.3406	1.747865E+02	1.756504E+02
84966.8289	1.747865E+02	1.750048E+02
84967.3171	1.747865E+02	1.748994E+02
84967.8054	1.747865E+02	1.754281E+02
84968.2936	1.747865E+02	1.736807E+02
84968.7819	1.747864E+02	1.737456E+02
84969.2701	1.747864E+02	1.747133E+02
84969.7584	1.747864E+02	1.748677E+02
84970.2466	1.747864E+02	1.744298E+02
84970.7349	1.747864E+02	1.757768E+02
84971.2231	1.747864E+02	1.764497E+02
84971.7114	1.747864E+02	1.725348E+02
84972.1996	1.747864E+02	1.753904E+02
84972.6879	1.747864E+02	1.759641E+02
84973.1761	1.747864E+02	1.764575E+02
84973.6644	1.747864E+02	1.762076E+02
84974.1526	1.747864E+02	1.745273E+02
84974.6409	1.724649E+02	1.714980E+02
84975.1291	8.764794E+01	8.851815E+01
